Filename,Latitude,Longitude
DJI_0486.JPG,41.582458638888895,-97.48473477777777
DJI_0488 (1).JPG,41.58188338888889,-97.48595547222223
DJI_0488.JPG,41.58188338888889,-97.48595547222223
DJI_0490.JPG,41.582363138888894,-97.48721108333334
DJI_0491.JPG,41.58236083333334,-97.4872106388889
